index,Rank,Release Group,Worldwide,Domestic,%,Foreign,%.1,filename,year,Dosemtic %,Foreign %,Domestic %
1552,2962,2046,0,0,7.4%,0,92.6%,2004.csv,2004,7.4%,,
1554,2963,Windstruck,0,0,-,0,100%,2004.csv,2004,-,,
1566,2964,What the #$*! Do We (K)now!?,0,0,68.4%,0,31.6%,2004.csv,2004,68.4%,,
1555,2965,The Corsican File,0,0,-,0,100%,2004.csv,2004,-,,
1556,2966,Swing Girls,0,0,-,0,100%,2004.csv,2004,-,,
1557,2967,Look at Me,0,0,9.3%,0,90.7%,2004.csv,2004,9.3%,,
1558,2968,De-Lovely,0,0,72.3%,0,27.7%,2004.csv,2004,72.3%,,
1559,2969,My Baby's Daddy,0,0,95.6%,0,4.4%,2004.csv,2004,95.6%,,
1560,2970,Quai des illusions,0,0,-,0,100%,2004.csv,2004,-,,
1561,2971,Kinsey,0,0,60.1%,0,39.9%,2004.csv,2004,60.1%,,
1562,2972,Catch That Kid,0,0,98.5%,0,1.5%,2004.csv,2004,98.5%,,
1563,2973,Paparazzi,0,0,93.6%,0,6.4%,2004.csv,2004,93.6%,,
1564,2974,One Missed Call,0,0,-,0,100%,2004.csv,2004,-,,
1411,2975,National Treasure,0,0,49.8%,0,50.2%,2004.csv,2004,49.8%,,
986,2976,Gekijouban SPEC: Kurôzu - Zen no hen,0,0,-,0,100%,2013.csv,2013,-,,
1410,2977,"I, Robot",0,0,41%,0,59%,2004.csv,2004,41%,,
959,2978,The After-Dinner Mysteries,0,0,-,0,100%,2013.csv,2013,-,,
981,2979,The Way Way Back,0,0,81.2%,0,18.8%,2013.csv,2013,81.2%,,
997,2980,Out of Inferno,0,0,-,0,100%,2013.csv,2013,-,,
987,2981,Unbeatable,0,0,-,0,100%,2013.csv,2013,-,,
988,2982,Man on the Edge,0,0,-,0,100%,2013.csv,2013,-,,
989,2983,Enough Said,0,0,69.4%,0,30.6%,2013.csv,2013,69.4%,,
990,2984,The Last Exorcism Part II,0,0,60.6%,0,39.4%,2013.csv,2013,60.6%,,
991,2985,"Me, Myself and Mum",0,0,-,0,100%,2013.csv,2013,-,,
992,2986,Drug War,0,0,0.5%,0,99.5%,2013.csv,2013,0.5%,,
993,2987,The Tale of The Princess Kaguya,0,0,2.9%,0,97.1%,2013.csv,2013,2.9%,,
994,2988,The Great Beauty,0,0,11.8%,0,88.2%,2013.csv,2013,11.8%,,
984,2989,One Night Surprise,0,0,-,0,100%,2013.csv,2013,-,,
995,2990,Trance,0,0,9.6%,0,90.4%,2013.csv,2013,9.6%,,
998,2991,Bring Happiness Home,0,0,-,0,100%,2013.csv,2013,-,,
982,2992,We Are the Nobles,0,0,-,0,100%,2013.csv,2013,-,,
999,2993,Baggage Claim,0,0,94.3%,0,5.7%,2013.csv,2013,94.3%,,
1000,2994,The Lord of the Rings: The Return of the King,0,0,33.1%,0,66.9%,2003.csv,2003,33.1%,,
1001,2995,Finding Nemo,0,0,39%,0,61%,2003.csv,2003,39%,,
1002,2996,The Matrix Reloaded,0,0,38.1%,0,61.9%,2003.csv,2003,38.1%,,
1003,2997,Pirates of the Caribbean: The Curse of the Black Pearl,0,0,46.7%,0,53.3%,2003.csv,2003,46.7%,,
1004,2998,Bruce Almighty,0,0,50.1%,0,49.9%,2003.csv,2003,50.1%,,
1005,2999,The Last Samurai,0,0,24.4%,0,75.6%,2003.csv,2003,24.4%,,
1006,3000,Terminator 3: Rise of the Machines,0,0,34.7%,0,65.3%,2003.csv,2003,34.7%,,
996,3001,The Railway Man,0,0,18.4%,0,81.6%,2013.csv,2013,18.4%,,
958,3002,Pokémon,0,0,-,0,100%,2013.csv,2013,-,,
957,3003,Kevin Hart: Let Me Explain,0,0,99.8%,0,0.2%,2013.csv,2013,99.8%,,
1249,3004,Insidious: The Last Key,0,0,40.4%,0,59.6%,2018.csv,2018,40.4%,,
1007,3005,The Matrix Revolutions,0,0,32.6%,0,67.4%,2003.csv,2003,32.6%,,
954,3006,Les profs,0,0,-,0,100%,2013.csv,2013,-,,
1010,3007,Something's Gotta Give,0,0,47%,0,53%,2003.csv,2003,47%,,
960,3008,Underdogs,0,0,-,0,100%,2013.csv,2013,-,,
961,3009,Spring Breakers,0,0,44.5%,0,55.5%,2013.csv,2013,44.5%,,
962,3010,New World,0,0,1.4%,0,98.6%,2013.csv,2013,1.4%,,
963,3011,101 Proposals,0,0,-,0,100%,2013.csv,2013,-,,
964,3012,A Wedding Invitation,0,0,<0.1%,0,100%,2013.csv,2013,<0.1%,,
965,3013,Silent Witness,0,0,-,0,100%,2013.csv,2013,-,,
966,3014,Special ID,0,0,<0.1%,0,100%,2013.csv,2013,<0.1%,,
967,3015,Kokowääh 2,0,0,-,0,100%,2013.csv,2013,-,,
968,3016,The Suspect,0,0,0.8%,0,99.2%,2013.csv,2013,0.8%,,
969,3017,The Four 2,0,0,-,0,100%,2013.csv,2013,-,,
970,3018,The Kiyosu Conference,0,0,-,0,100%,2013.csv,2013,-,,
971,3019,I Give It a Year,0,0,0.1%,0,99.9%,2013.csv,2013,0.1%,,
972,3020,Mandela: Long Walk to Freedom,0,0,29.7%,0,70.3%,2013.csv,2013,29.7%,,
973,3021,Dark Skies,0,0,62.5%,0,37.5%,2013.csv,2013,62.5%,,
974,3022,Nebraska,0,0,63.8%,0,36.2%,2013.csv,2013,63.8%,,
975,3023,The Incredible Burt Wonderstone,0,0,82.1%,0,17.9%,2013.csv,2013,82.1%,,
976,3024,Gorko!,0,0,-,0,100%,2013.csv,2013,-,,
977,3025,Khumba,0,0,<0.1%,0,100%,2013.csv,2013,<0.1%,,
978,3026,You're Next,0,0,68.8%,0,31.2%,2013.csv,2013,68.8%,,
979,3027,Mr. Go,0,0,-,0,100%,2013.csv,2013,-,,
980,3028,The Break Up Man,0,0,-,0,100%,2013.csv,2013,-,,
983,3029,The Stolen Years,0,0,-,0,100%,2013.csv,2013,-,,
1008,3030,X2: X-Men United,0,0,52.7%,0,47.3%,2003.csv,2003,52.7%,,
1038,3031,Bayside Shakedown 2,0,0,-,0,100%,2003.csv,2003,-,,
955,3032,Mud,0,0,66.2%,0,33.8%,2013.csv,2013,66.2%,,
1034,3033,Freaky Friday,0,0,68.5%,0,31.5%,2003.csv,2003,68.5%,,
1050,3034,Paycheck,0,0,45.9%,0,54.1%,2003.csv,2003,45.9%,,
1040,3035,Gothika,0,0,42.2%,0,57.8%,2003.csv,2003,42.2%,,
1041,3036,Mona Lisa Smile,0,0,45.2%,0,54.8%,2003.csv,2003,45.2%,,
1042,3037,The Jungle Book 2,0,0,35.3%,0,64.7%,2003.csv,2003,35.3%,,
1043,3038,The Cat in the Hat,0,0,75.5%,0,24.5%,2003.csv,2003,75.5%,,
1044,3039,School of Rock,0,0,62%,0,38%,2003.csv,2003,62%,,
1045,3040,Legally Blonde 2,0,0,72.2%,0,27.8%,2003.csv,2003,72.2%,,
1046,3041,Big Fish,0,0,54.2%,0,45.8%,2003.csv,2003,54.2%,,
1047,3042,Peter Pan,0,0,39.7%,0,60.3%,2003.csv,2003,39.7%,,
1037,3043,Mystic River,0,0,57.6%,0,42.4%,2003.csv,2003,57.6%,,
1048,3044,Intolerable Cruelty,0,0,29.2%,0,70.8%,2003.csv,2003,29.2%,,
1051,3045,Freddy vs. Jason,0,0,70.8%,0,29.2%,2003.csv,2003,70.8%,,
1035,3046,Johnny English,0,0,17.5%,0,82.5%,2003.csv,2003,17.5%,,
1052,3047,The Texas Chainsaw Massacre,0,0,75.3%,0,24.7%,2003.csv,2003,75.3%,,
1053,3048,Just Married,0,0,55.3%,0,44.7%,2003.csv,2003,55.3%,,
1054,3049,The Recruit,0,0,52.2%,0,47.8%,2003.csv,2003,52.2%,,
1055,3050,Once Upon a Time in Mexico,0,0,57.5%,0,42.5%,2003.csv,2003,57.5%,,
1056,3051,Phone Booth,0,0,47.6%,0,52.4%,2003.csv,2003,47.6%,,
1057,3052,Underworld,0,0,54.3%,0,45.7%,2003.csv,2003,54.3%,,
1058,3053,Calendar Girls,0,0,33.2%,0,66.8%,2003.csv,2003,33.2%,,
1059,3054,Final Destination 2,0,0,51.6%,0,48.4%,2003.csv,2003,51.6%,,
1049,3055,Lost in Translation,0,0,37.6%,0,62.4%,2003.csv,2003,37.6%,,
1011,3056,Charlie's Angels: Full Throttle,0,0,38.9%,0,61.1%,2003.csv,2003,38.9%,,
1012,3057,The Village,0,0,44.5%,0,55.5%,2003.csv,2003,44.5%,,
956,3058,Midsummer's Equation,0,0,-,0,100%,2013.csv,2013,-,,
1022,3059,Spy Kids 3-D: Game Over,0,0,56.7%,0,43.3%,2003.csv,2003,56.7%,,
1039,3060,Seabiscuit,0,0,81.1%,0,18.9%,2003.csv,2003,81.1%,,
1013,3061,Brother Bear,0,0,34.1%,0,65.9%,2003.csv,2003,34.1%,,
1014,3062,Hulk,0,0,53.9%,0,46.1%,2003.csv,2003,53.9%,,
1015,3063,Love Actually,0,0,24.4%,0,75.6%,2003.csv,2003,24.4%,,
1016,3064,2 Fast 2 Furious,0,0,53.8%,0,46.2%,2003.csv,2003,53.8%,,
1017,3065,American Wedding,0,0,44.9%,0,55.1%,2003.csv,2003,44.9%,,
1018,3066,Scary Movie 3,0,0,49.8%,0,50.2%,2003.csv,2003,49.8%,,
1019,3067,Elf,0,0,78.7%,0,21.3%,2003.csv,2003,78.7%,,
1020,3068,Master and Commander: The Far Side of the World,0,0,44.4%,0,55.6%,2003.csv,2003,44.4%,,
1021,3069,S.W.A.T.,0,0,56.3%,0,43.7%,2003.csv,2003,56.3%,,
1023,3070,Anger Management,0,0,69.3%,0,30.7%,2003.csv,2003,69.3%,,
1009,3071,Bad Boys II,0,0,50.7%,0,49.3%,2003.csv,2003,50.7%,,
1024,3072,Cheaper by the Dozen,0,0,72.9%,0,27.1%,2003.csv,2003,72.9%,,
1025,3073,The Haunted Mansion,0,0,41.6%,0,58.4%,2003.csv,2003,41.6%,,
1026,3074,Kill Bill: Vol. 1,0,0,38.8%,0,61.2%,2003.csv,2003,38.8%,,
1027,3075,The League of Extraordinary Gentlemen,0,0,37.1%,0,62.9%,2003.csv,2003,37.1%,,
1028,3076,Daredevil,0,0,57.2%,0,42.8%,2003.csv,2003,57.2%,,
1029,3077,How to Lose a Guy in 10 Days,0,0,59.6%,0,40.4%,2003.csv,2003,59.6%,,
1030,3078,The Italian Job,0,0,60.3%,0,39.7%,2003.csv,2003,60.3%,,
1031,3079,Cold Mountain,0,0,55.3%,0,44.7%,2003.csv,2003,55.3%,,
1032,3080,Bringing Down the House,0,0,80.6%,0,19.4%,2003.csv,2003,80.6%,,
1033,3081,Daddy Day Care,0,0,63.4%,0,36.6%,2003.csv,2003,63.4%,,
878,3082,Pain & Gain,0,0,57.1%,0,42.9%,2013.csv,2013,57.1%,,
879,3083,About Time,0,0,17.6%,0,82.4%,2013.csv,2013,17.6%,,
1060,3084,Identity,0,0,57.8%,0,42.2%,2003.csv,2003,57.8%,,
875,3085,The Internship,0,0,47.8%,0,52.2%,2013.csv,2013,47.8%,,
985,3086,Platinum Data,0,0,-,0,100%,2013.csv,2013,-,,
874,3087,Police Story: Lockdown,0,0,-,0,100%,2013.csv,2013,-,,
880,3088,American Dreams in China,0,0,-,0,100%,2013.csv,2013,-,,
881,3089,Snowpiercer,0,0,5.3%,0,94.7%,2013.csv,2013,5.3%,,
882,3090,Carrie,0,0,41.6%,0,58.4%,2013.csv,2013,41.6%,,
883,3091,Finding Mr. Right,0,0,<0.1%,0,100%,2013.csv,2013,<0.1%,,
884,3092,The Fighter Pilot,0,0,-,0,100%,2013.csv,2013,-,,
885,3093,Miracle in Cell No. 7,0,0,-,0,100%,2013.csv,2013,-,,
886,3094,The Attorney,0,0,0.7%,0,99.3%,2013.csv,2013,0.7%,,
887,3095,The Family,0,0,47.1%,0,52.9%,2013.csv,2013,47.1%,,
877,3096,Dhoom 3,0,0,9.1%,0,90.9%,2013.csv,2013,9.1%,,
888,3097,Scary Movie V,0,0,40.8%,0,59.2%,2013.csv,2013,40.8%,,
890,3098,Tiny Times,0,0,<0.1%,0,100%,2013.csv,2013,<0.1%,,
891,3099,Suck Me Shakespeer,0,0,-,0,100%,2013.csv,2013,-,,
892,3100,The Book Thief,0,0,28.1%,0,71.9%,2013.csv,2013,28.1%,,
893,3101,Escape from Planet Earth,0,0,76.4%,0,23.6%,2013.csv,2013,76.4%,,
894,3102,August: Osage County,0,0,50.9%,0,49.1%,2013.csv,2013,50.9%,,
895,3103,The Best Man Holiday,0,0,96.8%,0,3.2%,2013.csv,2013,96.8%,,
896,3104,The Counselor,0,0,23.9%,0,76.1%,2013.csv,2013,23.9%,,
897,3105,Sole a catinelle,0,0,-,0,100%,2013.csv,2013,-,,
898,3106,The Call,0,0,75.6%,0,24.4%,2013.csv,2013,75.6%,,
899,3107,One Direction: This Is Us,0,0,42.1%,0,57.9%,2013.csv,2013,42.1%,,
889,3108,R.I.P.D.,0,0,42.9%,0,57.1%,2013.csv,2013,42.9%,,
851,3109,Mama,0,0,48.9%,0,51.1%,2013.csv,2013,48.9%,,
853,3110,2 Guns,0,0,57.3%,0,42.7%,2013.csv,2013,57.3%,,
902,3111,The Grandmaster,0,0,10.3%,0,89.7%,2013.csv,2013,10.3%,,
863,3112,Gangster Squad,0,0,43.7%,0,56.3%,2013.csv,2013,43.7%,,
852,3113,Escape Plan,0,0,18.3%,0,81.7%,2013.csv,2013,18.3%,,
854,3114,This Is the End,0,0,80.5%,0,19.5%,2013.csv,2013,80.5%,,
855,3115,Ender's Game,0,0,49.2%,0,50.8%,2013.csv,2013,49.2%,,
856,3116,Prisoners,0,0,50%,0,50%,2013.csv,2013,50%,,
857,3117,Jurassic Park 2013 Re-release,0,0,38.4%,0,61.6%,2013.csv,2013,38.4%,,
858,3118,Saving Mr. Banks,0,0,70.7%,0,29.3%,2013.csv,2013,70.7%,,
859,3119,Warm Bodies,0,0,56.7%,0,43.3%,2013.csv,2013,56.7%,,
860,3120,Personal Tailor,0,0,0.3%,0,99.7%,2013.csv,2013,0.3%,,
861,3121,So Young,0,0,<0.1%,0,100%,2013.csv,2013,<0.1%,,
862,3122,Free Birds,0,0,50.5%,0,49.5%,2013.csv,2013,50.5%,,
864,3123,Instructions Not Included,0,0,44.3%,0,55.7%,2013.csv,2013,44.3%,,
901,3124,Thunder and the House of Magic,0,0,<0.1%,0,100%,2013.csv,2013,<0.1%,,
865,3125,Philomena,0,0,37.7%,0,62.3%,2013.csv,2013,37.7%,,
866,3126,Blue Jasmine,0,0,33.7%,0,66.3%,2013.csv,2013,33.7%,,
867,3127,Young Detective Dee: Rise of the Sea Dragon,0,0,<0.1%,0,99.9%,2013.csv,2013,<0.1%,,
868,3128,Riddick,0,0,42.7%,0,57.3%,2013.csv,2013,42.7%,,
869,3129,Safe Haven,0,0,73.1%,0,26.9%,2013.csv,2013,73.1%,,
870,3130,Evil Dead,0,0,55.6%,0,44.4%,2013.csv,2013,55.6%,,
871,3131,42,0,0,97.5%,0,2.5%,2013.csv,2013,97.5%,,
872,3132,The Mortal Instruments: City of Bones,0,0,32.7%,0,67.3%,2013.csv,2013,32.7%,,
873,3133,Rush,0,0,28.3%,0,71.7%,2013.csv,2013,28.3%,,
900,3134,Stalingrad,0,0,1.5%,0,98.5%,2013.csv,2013,1.5%,,
876,3135,The Purge,0,0,72.2%,0,27.8%,2013.csv,2013,72.2%,,
903,3136,Side Effects,0,0,50.7%,0,49.3%,2013.csv,2013,50.7%,,
930,3137,The Big Wedding,0,0,46.9%,0,53.1%,2013.csv,2013,46.9%,,
931,3138,Badges of Fury,0,0,-,0,100%,2013.csv,2013,-,,
904,3139,The Host,0,0,42%,0,58%,2013.csv,2013,42%,,
927,3140,Switch,0,0,-,0,100%,2013.csv,2013,-,,
944,3141,Antoine and Sebastian,0,0,-,0,100%,2013.csv,2013,-,,
934,3142,The White Storm,0,0,-,0,100%,2013.csv,2013,-,,
935,3143,Tarzan,0,0,-,0,100%,2013.csv,2013,-,,
936,3144,Secretly Greatly,0,0,-,0,100%,2013.csv,2013,-,,
937,3145,"The Chef, The Actor, The Scoundrel",0,0,-,0,100%,2013.csv,2013,-,,
938,3146,Doraemon: Nobita's Secret Gadget Museum,0,0,-,0,100%,2013.csv,2013,-,,
939,3147,Jobs,0,0,38.3%,0,61.7%,2013.csv,2013,38.3%,,
940,3148,No Man's Land,0,0,-,0,100%,2013.csv,2013,-,,
941,3149,Lupin III vs. Detective Conan: The Movie,0,0,-,0,100%,2013.csv,2013,-,,
942,3150,Yolki 3,0,0,-,0,100%,2013.csv,2013,-,,
943,3151,Don Jon,0,0,62.1%,0,37.9%,2013.csv,2013,62.1%,,
945,3152,Cold Eyes,0,0,-,0,100%,2013.csv,2013,-,,
929,3153,Parker,0,0,37.5%,0,62.5%,2013.csv,2013,37.5%,,
946,3154,"Like Father, Like Son",0,0,0.9%,0,99.1%,2013.csv,2013,0.9%,,
947,3155,Detective Conan: Private Eye in the Distant Sea,0,0,-,0,100%,2013.csv,2013,-,,
948,3156,Dügün Dernek,0,0,-,0,100%,2013.csv,2013,-,,
949,3157,The Terror Live,0,0,-,0,100%,2013.csv,2013,-,,
950,3158,Hide and Seek,0,0,-,0,100%,2013.csv,2013,-,,
951,3159,Blind Detective,0,0,-,0,100%,2013.csv,2013,-,,
952,3160,Broken City,0,0,56.7%,0,43.3%,2013.csv,2013,56.7%,,
953,3161,Inside Llewyn Davis,0,0,40.2%,0,59.8%,2013.csv,2013,40.2%,,
905,3162,Runner Runner,0,0,30.8%,0,69.2%,2013.csv,2013,30.8%,,
3398,3163,Épouse-moi mon pote,0,0,-,0,100%,2017.csv,2017,-,,
928,3164,The Place Beyond the Pines,0,0,45.5%,0,54.5%,2013.csv,2013,45.5%,,
914,3165,Dallas Buyers Club,0,0,49%,0,51%,2013.csv,2013,49%,,
932,3166,The World's End,0,0,56.4%,0,43.6%,2013.csv,2013,56.4%,,
933,3167,Grudge Match,0,0,66.4%,0,33.6%,2013.csv,2013,66.4%,,
906,3168,The Face Reader,0,0,0.8%,0,99.2%,2013.csv,2013,0.8%,,
907,3169,The Legend of Hercules,0,0,30.8%,0,69.2%,2013.csv,2013,30.8%,,
908,3170,Kick-Ass 2,0,0,47.4%,0,52.6%,2013.csv,2013,47.4%,,
909,3171,A Haunted House,0,0,66.6%,0,33.4%,2013.csv,2013,66.6%,,
910,3172,Beautiful Creatures,0,0,32.4%,0,67.6%,2013.csv,2013,32.4%,,
911,3173,Snitch,0,0,74.2%,0,25.8%,2013.csv,2013,74.2%,,
912,3174,The Physician,0,0,-,0,100%,2013.csv,2013,-,,
913,3175,Firestorm,0,0,-,0,100%,2013.csv,2013,-,,
915,3176,A Madea Christmas,0,0,98.4%,0,1.6%,2013.csv,2013,98.4%,,
926,3177,Tiny Times 2.0,0,0,<0.1%,0,99.9%,2013.csv,2013,<0.1%,,
916,3178,Temptation: Confessions of a Marriage Counselor,0,0,97.8%,0,2.2%,2013.csv,2013,97.8%,,
917,3179,Delivery Man,0,0,57.7%,0,42.3%,2013.csv,2013,57.7%,,
918,3180,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,0,0,1.8%,0,98.2%,2013.csv,2013,1.8%,,
919,3181,Dragon Ball Z: Battle of Gods,0,0,5.1%,0,94.9%,2013.csv,2013,5.1%,,
920,3182,The Berlin File,0,0,1.4%,0,98.6%,2013.csv,2013,1.4%,,
921,3183,Her,0,0,52.7%,0,47.3%,2013.csv,2013,52.7%,,
922,3184,Homefront,0,0,41.6%,0,58.4%,2013.csv,2013,41.6%,,
923,3185,The Last Stand,0,0,24.9%,0,75.1%,2013.csv,2013,24.9%,,
924,3186,21 & Over,0,0,53.4%,0,46.6%,2013.csv,2013,53.4%,,
925,3187,Texas Chainsaw,0,0,72.5%,0,27.5%,2013.csv,2013,72.5%,,
1036,3188,Lara Croft Tomb Raider: The Cradle of Life,0,0,41%,0,59%,2003.csv,2003,41%,,
1061,3189,Kangaroo Jack,0,0,75.3%,0,24.7%,2003.csv,2003,75.3%,,
1063,3190,Old School,0,0,86.7%,0,13.3%,2003.csv,2003,86.7%,,
1221,3191,Rampage,0,0,23.6%,0,76.4%,2018.csv,2018,23.6%,,
1194,3192,Veronica Guerin,0,0,16.6%,0,83.4%,2003.csv,2003,16.6%,,
1210,3193,Ant-Man and the Wasp,0,0,34.8%,0,65.2%,2018.csv,2018,34.8%,,
1200,3194,Avengers: Infinity War,0,0,33.1%,0,66.9%,2018.csv,2018,33.1%,,
1201,3195,Black Panther,0,0,52%,0,48%,2018.csv,2018,52%,,
1202,3196,Jurassic World: Fallen Kingdom,0,0,31.9%,0,68.1%,2018.csv,2018,31.9%,,
1203,3197,Incredibles 2,0,0,49%,0,51%,2018.csv,2018,49%,,
1204,3198,Aquaman,0,0,29.2%,0,70.8%,2018.csv,2018,29.2%,,
1205,3199,Bohemian Rhapsody,0,0,24%,0,76%,2018.csv,2018,24%,,
1206,3200,Venom,0,0,24.9%,0,75.1%,2018.csv,2018,24.9%,,
1207,3201,Mission: Impossible - Fallout,0,0,27.8%,0,72.2%,2018.csv,2018,27.8%,,
1197,3202,Après Vous,0,0,9.4%,0,90.6%,2003.csv,2003,9.4%,,
1208,3203,Deadpool 2,0,0,43.4%,0,56.6%,2018.csv,2018,43.4%,,
1211,3204,Ready Player One,0,0,23.6%,0,76.4%,2018.csv,2018,23.6%,,
1195,3205,The Flying Classroom,0,0,-,0,100%,2003.csv,2003,-,,
1212,3206,Operation Red Sea,0,0,0.3%,0,99.7%,2018.csv,2018,0.3%,,
1213,3207,Detective Chinatown 2,0,0,0.4%,0,99.6%,2018.csv,2018,0.4%,,
1214,3208,The Meg,0,0,27.4%,0,72.6%,2018.csv,2018,27.4%,,
1215,3209,Ralph Breaks the Internet,0,0,38%,0,62%,2018.csv,2018,38%,,
1216,3210,Hotel Transylvania 3: Summer Vacation,0,0,31.7%,0,68.3%,2018.csv,2018,31.7%,,
1217,3211,The Grinch,0,0,52.9%,0,47.1%,2018.csv,2018,52.9%,,
1218,3212,Bumblebee,0,0,27.2%,0,72.8%,2018.csv,2018,27.2%,,
1219,3213,Dying to Survive,0,0,-,0,100%,2018.csv,2018,-,,
1209,3214,Fantastic Beasts: The Crimes of Grindelwald,0,0,24.4%,0,75.6%,2018.csv,2018,24.4%,,
1171,3215,Onmyoji 2,0,0,-,0,100%,2003.csv,2003,-,,
1172,3216,The Divorce,0,0,69.9%,0,30.1%,2003.csv,2003,69.9%,,
1170,3217,The Barbarian Invasions,0,0,39.1%,0,60.9%,2003.csv,2003,39.1%,,
1182,3218,The Dope,0,0,-,0,100%,2003.csv,2003,-,,
1223,3219,Solo: A Star Wars Story,0,0,54.4%,0,45.6%,2018.csv,2018,54.4%,,
1173,3220,Gods and Generals,0,0,99.7%,0,0.3%,2003.csv,2003,99.7%,,
1174,3221,"Remember Me, My Love",0,0,1.8%,0,98.2%,2003.csv,2003,1.8%,,
1175,3222,Chasing Papi,0,0,48.4%,0,51.6%,2003.csv,2003,48.4%,,
1176,3223,Winged Migration 2003 Re-release,0,0,85.2%,0,14.8%,2003.csv,2003,85.2%,,
1177,3224,Seducing Doctor Lewis,0,0,74.8%,0,25.2%,2003.csv,2003,74.8%,,
1178,3225,Monsieur Ibrahim,0,0,22.8%,0,77.2%,2003.csv,2003,22.8%,,
1179,3226,Koi... Mil Gaya,0,0,5.5%,0,94.5%,2003.csv,2003,5.5%,,
1180,3227,Dark Blue,0,0,76.1%,0,23.9%,2003.csv,2003,76.1%,,
1181,3228,Beyond Borders,0,0,37.8%,0,62.2%,2003.csv,2003,37.8%,,
1183,3229,Kamen Rider 555: Paradise Lost,0,0,-,0,100%,2003.csv,2003,-,,
1220,3230,A Star Is Born,0,0,49.4%,0,50.6%,2018.csv,2018,49.4%,,
1184,3231,Godzilla: Tokyo S.O.S.,0,0,-,0,100%,2003.csv,2003,-,,
1185,3232,The Cooler,0,0,79.2%,0,20.8%,2003.csv,2003,79.2%,,
1186,3233,A Touch of Spice,0,0,-,0,100%,2003.csv,2003,-,,
1187,3234,Thirteen,0,0,45.4%,0,54.6%,2003.csv,2003,45.4%,,
1188,3235,Kisarazu Cat's Eye: Nihon Series,0,0,-,0,100%,2003.csv,2003,-,,
1189,3236,Elephant,0,0,12.7%,0,87.3%,2003.csv,2003,12.7%,,
1190,3237,Shin Chan: The Adult Empire Strikes Back,0,0,-,0,100%,2003.csv,2003,-,,
1191,3238,My Life Without Me,0,0,4.1%,0,95.9%,2003.csv,2003,4.1%,,
1192,3239,The Young Black Stallion,0,0,70%,0,30%,2003.csv,2003,70%,,
1193,3240,Married for 7 Years,0,0,-,0,100%,2003.csv,2003,-,,
1196,3241,"Spring, Summer, Fall, Winter... and Spring",0,0,26.6%,0,73.4%,2003.csv,2003,26.6%,,
1251,3242,Johnny English Strikes Again,0,0,2.8%,0,97.2%,2018.csv,2018,2.8%,,
1167,3243,House of the Dead,0,0,74.2%,0,25.8%,2003.csv,2003,74.2%,,
1168,3244,Anything Else,0,0,23.6%,0,76.4%,2003.csv,2003,23.6%,,
1247,3245,The Mule,0,0,59.4%,0,40.6%,2018.csv,2018,59.4%,,
1263,3246,First Man,0,0,42.5%,0,57.5%,2018.csv,2018,42.5%,,
1253,3247,More Than Blue,0,0,0.5%,0,99.5%,2018.csv,2018,0.5%,,
1254,3248,The First Purge,0,0,50.7%,0,49.3%,2018.csv,2018,50.7%,,
1255,3249,How Long Will I Love U,0,0,0.5%,0,99.5%,2018.csv,2018,0.5%,,
1256,3250,A Wrinkle in Time,0,0,75.7%,0,24.3%,2018.csv,2018,75.7%,,
1257,3251,The House with a Clock in Its Walls,0,0,52.1%,0,47.9%,2018.csv,2018,52.1%,,
1258,3252,Instant Family,0,0,55.9%,0,44.1%,2018.csv,2018,55.9%,,
1259,3253,A Cool Fish,0,0,0.5%,0,99.5%,2018.csv,2018,0.5%,,
1260,3254,Game Night,0,0,58.8%,0,41.2%,2018.csv,2018,58.8%,,
1250,3255,The Predator,0,0,31.8%,0,68.2%,2018.csv,2018,31.8%,,
1261,3256,Dragon Ball Super: Broly,0,0,26.5%,0,73.5%,2018.csv,2018,26.5%,,
1264,3257,Book Club,0,0,65.7%,0,34.3%,2018.csv,2018,65.7%,,
1248,3258,The Nutcracker and the Four Realms,0,0,31.5%,0,68.5%,2018.csv,2018,31.5%,,
1265,3259,Night School,0,0,75%,0,25%,2018.csv,2018,75%,,
1266,3260,Detective Conan: Zero the Enforcer,0,0,-,0,100%,2018.csv,2018,-,,
1267,3261,Alpha,0,0,36.5%,0,63.5%,2018.csv,2018,36.5%,,
1268,3262,Along With the Gods: The Last 49 Days,0,0,1.2%,0,98.8%,2018.csv,2018,1.2%,,
1269,3263,A Simple Favor,0,0,54.8%,0,45.2%,2018.csv,2018,54.8%,,
1270,3264,Boonie Bears 5,0,0,-,0,100%,2018.csv,2018,-,,
1271,3265,The Favourite,0,0,35.8%,0,64.2%,2018.csv,2018,35.8%,,
1272,3266,Truth or Dare,0,0,43.4%,0,56.6%,2018.csv,2018,43.4%,,
1262,3267,The Monkey King 3,0,0,0.2%,0,99.8%,2018.csv,2018,0.2%,,
1224,3268,Spider-Man: Into the Spider-Verse,0,0,50.7%,0,49.3%,2018.csv,2018,50.7%,,
1225,3269,Fifty Shades Freed,0,0,27%,0,73%,2018.csv,2018,27%,,
1169,3270,Kal Ho Naa Ho,0,0,15.1%,0,84.9%,2003.csv,2003,15.1%,,
1235,3271,Pacific Rim: Uprising,0,0,20.6%,0,79.4%,2018.csv,2018,20.6%,,
1252,3272,Red Sparrow,0,0,30.9%,0,69.1%,2018.csv,2018,30.9%,,
1226,3273,Hello Mr. Billionaire,0,0,-,0,100%,2018.csv,2018,-,,
